area_id,total_poi_count,active_poi_count,competitor_count,complementary_count,commercial_other_count,unique_category_count,mean_data_quality_score,competitor_density_proxy,complementarity_ratio,commercial_activity_proxy,saturation_proxy,recent_refresh_share,station_entrance_count,pt_facility_count,bus_shelter_count,transit_access_raw,transit_access_score,sa2_code_2021,sa2_name_2021,market_fit_score,seifa_irsad_decile,sa2_population,sal_name_2021,sal_code_2021,rent_stress_share,rent_affordability_score,commercial_activity_log,diversity_log,competition_log,saturation_log,n_complementarity,n_activity,n_diversity,n_competition,n_saturation,n_quality,n_transit,n_market_fit,n_rent_affordability,score_complementarity,score_activity,score_diversity,score_competition,score_saturation,score_quality,score_transit_access,score_market_fit,score_rent_affordability,opportunity_score,reasons_top3
88be6355d3fffff,281,281,0,209,0,315,1.0,0.0,0.7411347517730497,281,0.0,,0,0,0,,0.0,210011231,Strathmore,0.8365949119373777,9,10031,Strathmore (Vic.),22380,0.27147766323024053,0.7285223367697595,5.641907070938114,5.755742213586912,0.0,0.0,0.8646572104018914,0.5762208690734096,0.615432021932,0.0,0.0,0.0,0.0,0.9098363734241396,0.8830031027104891,0.8646572104018914,0.46097669525872775,0.307716010966,-0.0,-0.0,0.0,0.0,0.6368854613968977,0.2649009308131467,2.5351363088366634,Strong complements; Strong market fit; High commercial activity
88be63cdb7fffff,1316,1316,37,248,1,1442,1.0,0.02809415337889142,0.18830675778283978,1316,0.022803834443458564,,0,0,0,,0.0,207011519,Hawthorn - North,0.8477667779440542,10,9890,Hawthorn (Vic.),21152,0.2799305957200694,0.7200694042799306,7.183111701743281,7.274479558773871,0.02770675172893926,0.022547713394877864,0.2196912174133131,0.7556747709507652,0.7778228240992093,0.06833325772028709,0.055609503614458725,0.0,0.0,0.9219863039423112,0.8727577536816368,0.2196912174133131,0.6045398167606122,0.38891141204960467,-0.06149993194825838,-0.03336570216867523,0.0,0.0,0.6453904127596178,0.261827326104491,2.0254945509707056,Strong market fit; High commercial activity; High category diversity
88be6356e5fffff,936,936,6,214,0,964,1.0,0.0064034151547491995,0.22838847385272146,936,0.004940948940110642,,0,0,0,,0.0,206041118,Docklands,0.7623690572119257,9,15493,Docklands,20766,0.2980446375666601,0.7019553624333399,6.842683282238422,6.872128101338986,0.006383000395035307,0.004928782511241107,0.26645321949484174,0.7160361616648766,0.7348014444425751,0.01574241597462571,0.012155873372774347,0.0,0.0,0.8291122600999035,0.8508026888251666,0.26645321949484174,0.5728289293319013,0.36740072222128756,-0.014168174377163138,-0.007293524023664608,0.0,0.0,0.5803785820699324,0.25524080664755,2.020840561364685,Strong market fit; High commercial activity; High category diversity
88be63cee3fffff,319,319,4,127,0,304,1.0,0.0125,0.396875,319,0.007539062500000001,,0,0,0,,0.0,208031188,Highett (East) - Cheltenham,0.7463796477495107,8,24085,Highett,21185,0.3176077265973254,0.6823922734026746,5.768320995793772,5.720311776607412,0.012422519998557154,0.0075107857992564,0.4630208333333333,0.5909401812358233,0.6116436268546882,0.030637704083881973,0.018523877021873792,0.0,0.0,0.81172302414963,0.8270913110940837,0.4630208333333333,0.47275214498865864,0.3058218134273441,-0.027573933675493777,-0.011114326213124274,0.0,0.0,0.568206116904741,0.24812739332822512,2.019240042093684,Strong market fit; High commercial activity; Strong complements
88be635753fffff,351,351,4,106,1,374,1.0,0.011363636363636364,0.30113636363636365,351,0.007941632231404958,,0,0,0,,0.0,206071139,Abbotsford,0.8189593645677449,10,9088,Abbotsford (Vic.),20002,0.22546201232032853,0.7745379876796714,5.863631175598097,5.926926025970411,0.011299555253933367,0.00791026344030837,0.3513257575757576,0.6020378533506435,0.633735829828141,0.027868132246089663,0.019509110111142237,0.0,0.0,0.8906568849606269,0.9387762210843957,0.3513257575757576,0.48163028268051483,0.3168679149140705,-0.025081319021480697,-0.011705466066685342,0.0,0.0,0.6234598194724388,0.2816328663253187,2.018129855879934,Strong market fit; High commercial activity; Strong complements
88be635627fffff,1166,1166,14,295,1,1173,1.0,0.011996572407883462,0.2527849185946872,1166,0.00896401982834137,,0,0,0,,0.0,206071141,Collingwood,0.6700759755957176,7,9179,Collingwood (Vic.),20616,0.23492723492723494,0.7650727650727651,7.062191632286556,7.068172000388042,0.011925183910806322,0.008924081497154122,0.2949157383604684,0.7415951491759761,0.7557634140204317,0.02941112236869735,0.022009493094960662,0.0,0.0,0.7287391864992425,0.9273039291478136,0.2949157383604684,0.593276119340781,0.37788170701021584,-0.026470010131827613,-0.013205695856976398,0.0,0.0,0.5101174305494698,0.27819117874434407,2.014706468016475,High commercial activity; Strong market fit; High category diversity
88be63520bfffff,343,343,4,124,0,332,1.0,0.011627906976744186,0.36046511627906974,343,0.007436452136289887,,0,0,0,,0.0,211041271,Nunawading,0.7514389317370783,8,12413,Nunawading,21985,0.2748671222475323,0.7251328777524677,5.840641657373398,5.808142489980444,0.011560822401075985,0.007408938046712039,0.4205426356589147,0.5993610129978167,0.6210349149827937,0.028512496315692713,0.01827268955713838,0.0,0.0,0.8172252337969628,0.878894920054005,0.4205426356589147,0.4794888103982534,0.31051745749139686,-0.025661246684123444,-0.010963613734283027,0.0,0.0,0.5720576636578739,0.2636684760162015,2.009650182804234,Strong market fit; High commercial activity; Strong complements
88be63cc87fffff,691,691,25,197,2,723,1.0,0.036127167630057806,0.2846820809248555,691,0.02584241037121187,,0,0,0,,0.0,208021179,Elsternwick,0.8331011856797512,10,11904,Elsternwick,20864,0.2798165137614679,0.7201834862385321,6.539585955617669,6.584791392385716,0.0354898849819508,0.025514138822061168,0.3321290944123314,0.6807442887860147,0.7040780024946434,0.08752882621032658,0.06292560891640239,0.0,0.0,0.9060367815516355,0.8728960263444285,0.3321290944123314,0.5445954310288118,0.3520390012473217,-0.07877594358929392,-0.03775536534984143,0.0,0.0,0.6342257470861448,0.26186880790332856,2.008326772738803,Strong market fit; High commercial activity; High category diversity
88be635593fffff,440,440,7,163,0,479,1.0,0.015873015873015872,0.36961451247165533,440,0.010006118849656263,,0,0,0,,0.0,210011226,Airport West,0.6877115229653504,6,8173,Airport West,20015,0.265770423991727,0.734229576008273,6.089044875446846,6.173786103901937,0.015748356968139168,0.009956389101803256,0.4312169312169312,0.6282844445987741,0.6601313130269988,0.03884022731726163,0.024555476914544343,0.0,0.0,0.7479186749627551,0.8899205432626394,0.4312169312169312,0.5026275556790193,0.3300656565134994,-0.03495620458553547,-0.014733286148726606,0.0,0.0,0.5235430724739285,0.2669761629787918,2.0047398881279084,Strong market fit; High commercial activity; Strong complements
88be63ceedfffff,330,330,5,125,2,357,1.0,0.015105740181268883,0.3776435045317221,330,0.009401155520668851,,0,0,0,,0.0,208031188,Highett (East) - Cheltenham,0.7463796477495107,8,24085,Cheltenham (Vic.),20539,0.3176077265973254,0.6823922734026746,5.802118375377063,5.8805329864007,0.014992784586141334,0.00935723968329527,0.44058408862034243,0.594875461157921,0.6287752598292694,0.03697675653546437,0.023077792629197267,0.0,0.0,0.81172302414963,0.8270913110940837,0.44058408862034243,0.4759003689263368,0.3143876299146347,-0.03327908088191793,-0.01384667557751836,0.0,0.0,0.568206116904741,0.24812739332822512,2.000079841234844,Strong market fit; High commercial activity; Strong complements
88be635253fffff,394,394,11,157,1,433,1.0,0.027848101265822784,0.39746835443037976,394,0.016779362281685625,,0,0,0,,0.0,211041269,Forest Hill,0.7144698975480603,7,10780,Forest Hill (Vic.),20937,0.29914529914529914,0.7008547008547008,5.978885764901122,6.073044534100405,0.027467394700610773,0.016640143953929095,0.46371308016877644,0.6154578011929328,0.6493595331774418,0.0677429306525764,0.04103964464801757,0.0,0.0,0.777019667739149,0.8494686355780393,0.46371308016877644,0.4923662409543463,0.3246797665887209,-0.06096863758731876,-0.024623786788810543,0.0,0.0,0.5439137674174043,0.2548405906734118,1.9939210214265302,Strong market fit; High commercial activity; Strong complements
88be6355c5fffff,340,340,1,118,0,353,1.0,0.002932551319648094,0.3460410557184751,340,0.0019177681650484602,,0,0,0,,0.0,210031236,Coburg North,0.7137561874064694,7,8425,Coburg North,20597,0.2769070010449321,0.7230929989550678,5.831882477283517,5.869296913133774,0.0029282597790883623,0.00191593159538271,0.4037145650048876,0.5983411166044648,0.6275738440895379,0.007221977231903273,0.004725268727368778,0.0,0.0,0.7762434743418005,0.8764224916652696,0.4037145650048876,0.4786728932835718,0.31378692204476893,-0.006499779508712946,-0.0028351612364212668,0.0,0.0,0.5433704320392603,0.2629267474995809,1.9931366191269353,Strong market fit; High commercial activity; Strong complements
