area_id,total_poi_count,active_poi_count,competitor_count,complementary_count,commercial_other_count,unique_category_count,mean_data_quality_score,competitor_density_proxy,complementarity_ratio,commercial_activity_proxy,saturation_proxy,recent_refresh_share,station_entrance_count,pt_facility_count,bus_shelter_count,transit_access_raw,transit_access_score,sa2_code_2021,sa2_name_2021,market_fit_score,seifa_irsad_decile,sa2_population,sal_name_2021,sal_code_2021,rent_stress_share,rent_affordability_score,commercial_activity_log,diversity_log,competition_log,saturation_log,n_complementarity,n_activity,n_diversity,n_competition,n_saturation,n_quality,n_transit,n_market_fit,n_rent_affordability,score_complementarity,score_activity,score_diversity,score_competition,score_saturation,score_quality,score_transit_access,score_market_fit,score_rent_affordability,opportunity_score,reasons_top3
88be0e35cbfffff,14895,14895,145,1176,6211,15502,1.0,0.009734156820622985,0.07894736842105263,14895,0.00896567075583696,,23,7,10,4.07753744390572,1.0,117031644,Sydney (North) - Millers Point,0.8475941061356048,10,8004,Sydney,13730,0.35134069400630913,0.6486593059936909,9.608847999516849,9.648788832566362,0.009687085138365002,0.008925717755843702,0.11842105263157894,1.0,1.0,0.018963585003720678,0.017473120651309723,0.0,1.0,0.8669143099347728,0.8349281855585226,0.14210526315789473,0.8,0.6,-0.018963585003720678,-0.012231184455916805,0.0,0.4,0.5201485859608637,0.2922248649454829,2.7232839446046038,High commercial activity; High category diversity; Strong market fit
88be0e2735fffff,522,522,8,47,207,535,1.0,0.015296367112810707,0.08986615678776291,522,0.01392174138756768,,4,1,0,2.302585092994046,0.5166346987208347,121031407,Gordon - Killara,0.9042477264878552,10,22433,Gordon (NSW),11724,0.3713768115942029,0.6286231884057971,6.259581464064923,6.284134161070802,0.015180557177015932,0.013825724071837622,0.13479923518164438,0.6243406319410598,0.6512873553477242,0.029717689306772422,0.027065447441554324,0.0,0.5166346987208347,0.9248593025172486,0.8091385003590319,0.16175908221797325,0.4994725055528479,0.3907724132086345,-0.029717689306772422,-0.018945813209088027,0.0,0.20665387948833389,0.5549155815103491,0.28319847512566115,2.0481084345879395,Strong market fit; High commercial activity; High category diversity
88be0e35c3fffff,1279,1279,14,115,418,1297,1.0,0.0109375,0.08984375,1279,0.009954833984375,,0,2,0,1.0986122886681098,0.18876185357318062,117031644,Sydney (North) - Millers Point,0.8475941061356048,10,8004,Millers Point,12630,0.35134069400630913,0.6486593059936909,7.154615356913663,7.168579897264035,0.010878118147183024,0.009905611025900027,0.134765625,0.7247291388036594,0.74295126794244,0.02129516931234893,0.01939137460034266,0.0,0.18876185357318062,0.8669143099347728,0.8349281855585226,0.16171875,0.5797833110429276,0.445770760765464,-0.02129516931234893,-0.013573962220239861,0.0,0.07550474142927226,0.5201485859608637,0.2922248649454829,2.040281882611422,High commercial activity; Strong market fit; High category diversity
88be0e3417fffff,365,365,10,53,108,379,1.0,0.0273224043715847,0.1448087431693989,365,0.023365881334169426,,1,1,1,1.5040773967762742,0.299180459480109,117031330,Erskineville - Alexandria,0.9044779555657879,10,19126,Alexandria,10030,0.2260576720690381,0.7739423279309618,5.902633333401366,5.940171252720432,0.026955809988528263,0.02309707828920954,0.21721311475409835,0.584304729221601,0.6156390564452304,0.052769103064565,0.045215191279813945,0.0,0.299180459480109,0.9250947794758283,0.9961874555957146,0.260655737704918,0.4674437833772809,0.36938343386713823,-0.052769103064565,-0.03165063389586976,0.0,0.11967218379204361,0.555056867685497,0.3486656094585001,2.036457878924943,Strong market fit; High commercial activity; High category diversity
88be0e36b7fffff,223,223,4,34,82,233,1.0,0.017857142857142856,0.15178571428571427,223,0.015146683673469387,,8,2,0,2.9444389791664403,0.6914280653751946,119041671,Wolli Creek,0.7789915966386555,10,10731,Wolli Creek,14371,0.3363105462040536,0.6636894537959463,5.4116460518550396,5.455321115357702,0.017699577099400916,0.015033117986781553,0.2276785714285714,0.5292347698862261,0.5653892120578939,0.03464896096815436,0.029429060108519985,0.0,0.6914280653751946,0.7967480632020157,0.8542743876668688,0.2732142857142857,0.4233878159089809,0.3392335272347364,-0.03464896096815436,-0.02060034207596399,0.0,0.27657122615007784,0.47804883792120945,0.29899603568340405,2.034202425568576,Strong market fit; High commercial activity; High category diversity
88be0e3483fffff,368,368,10,44,124,399,1.0,0.02710027100271003,0.11924119241192412,368,0.023868802373660594,,5,1,0,2.4849066497880004,0.5662855607195418,120031395,Haberfield - Summer Hill,0.8488833889720271,10,13520,Summer Hill (Inner West - NSW),13702,0.31343283582089554,0.6865671641791045,5.910796644040527,5.991464547107982,0.026739561041899163,0.023588395726932016,0.17886178861788618,0.5852203398735203,0.620955090952528,0.05234577084204484,0.046177001758505885,0.0,0.5662855607195418,0.8682329809028186,0.8837216568934809,0.2146341463414634,0.4681762718988163,0.3725730545715168,-0.05234577084204484,-0.03232390123095412,0.0,0.22651422428781676,0.5209397885416912,0.3093025799127183,2.027470393481024,Strong market fit; High commercial activity; High category diversity
88be0e348bfffff,370,370,13,47,136,397,1.0,0.03504043126684636,0.12668463611859837,370,0.030601346982367172,,6,3,0,2.772588722239781,0.644628808385794,120031394,Dulwich Hill - Lewisham,0.799856106826292,9,17948,Dulwich Hill,11306,0.3229901269393512,0.6770098730606489,5.916202062607435,5.986452005284438,0.03444048998029172,0.03014246389965124,0.19002695417789756,0.5858266207118604,0.6204355913644941,0.06742122630103012,0.05900734516297387,0.0,0.644628808385794,0.8180881625732921,0.8714198959248896,0.22803234501347705,0.46866129656948835,0.37226135481869643,-0.06742122630103012,-0.041305141614081706,0.0,0.2578515233543176,0.4908528975439752,0.3049969635737113,2.013930012958554,Strong market fit; High commercial activity; High category diversity
88be0e3485fffff,1068,1068,22,133,457,1150,1.0,0.0205799812909261,0.1244153414405987,1068,0.018019515891774394,,0,0,0,,0.0,120021675,Leichhardt,0.8736502820306205,10,17532,Leichhardt (NSW),12306,0.30592592592592593,0.6940740740740741,6.974478911025045,7.048386408721883,0.020371074808025594,0.01785908876164042,0.18662301216089805,0.7045247320445626,0.7304944207020405,0.03987872545985984,0.034961223420972465,0.0,0.0,0.8935644147220195,0.8933842495670827,0.22394761459307766,0.5636197856356501,0.4382966524212243,-0.03987872545985984,-0.024472856394680723,0.0,0.0,0.5361386488332117,0.3126844873484789,2.010335606977102,High commercial activity; Strong market fit; High category diversity
88be0e348dfffff,333,333,8,51,122,369,1.0,0.023952095808383235,0.15269461077844312,333,0.020294739861594177,,2,1,0,1.791759469228055,0.37752370714636113,117021327,Petersham - Stanmore,0.8352538275584205,10,19898,Petersham,13202,0.3180336092299975,0.6819663907700024,5.811140992976701,5.91350300563827,0.023669744085904738,0.020091546203714058,0.22904191616766467,0.5740427944301004,0.6128751606294,0.04633625054162877,0.03933151601830765,0.0,0.37752370714636113,0.854292744954906,0.877799726291186,0.2748502994011976,0.4592342355440804,0.36772509637763995,-0.04633625054162877,-0.027532061212815352,0.0,0.15100948285854446,0.5125756469729436,0.3072299042019151,1.9987563536018769,Strong market fit; High commercial activity; High category diversity
88be0e34c1fffff,872,872,27,78,311,912,1.0,0.030927835051546393,0.08934707903780069,872,0.028164523328727813,,2,1,0,1.791759469228055,0.37752370714636113,117021636,Marrickville - North,0.8048981236330147,9,12317,Marrickville,12514,0.29652255639097747,0.7034774436090225,6.771935555839602,6.816735880594968,0.030459207484708546,0.027775196376162867,0.13402061855670103,0.6818071286504708,0.7064861713614545,0.059627407216091256,0.054373146302634755,0.0,0.37752370714636113,0.8232451079661854,0.9054878888603224,0.16082474226804122,0.5454457029203766,0.4238917028168727,-0.059627407216091256,-0.038061202411844325,0.0,0.15100948285854446,0.49394706477971123,0.31692076110111284,1.9943508471167237,High commercial activity; Strong market fit; High category diversity
88be0e3733fffff,1053,1053,37,137,446,1162,1.0,0.03510436432637571,0.12998102466793168,1053,0.030541463080917007,,0,0,0,,0.0,118011340,Bondi Beach - North Bondi,0.8942500287786346,10,20705,Bondi Beach,10463,0.29979423868312755,0.7002057613168724,6.960347729101308,7.0587581525186645,0.03450225673176318,0.03008435642531745,0.1949715370018975,0.7029397549114481,0.7315693477189709,0.06754214183188405,0.058893593088625296,0.0,0.0,0.9146337155909293,0.9012767109204265,0.233965844402277,0.5623518039291585,0.4389416086313825,-0.06754214183188405,-0.04122551516203771,0.0,0.0,0.5487802293545576,0.31544684882214924,1.990718678145603,High commercial activity; Strong market fit; High category diversity
88be0e2539fffff,255,255,3,35,83,270,1.0,0.01171875,0.13671875,255,0.0101165771484375,,1,1,0,1.3862943611198906,0.2671051012394327,121031412,Wahroonga (East) - Warrawee,0.9578047657419131,10,18191,Wahroonga,14103,0.32946145723336856,0.6705385427666315,5.545177444479562,5.602118820879701,0.011650617219975274,0.010065747111700517,0.205078125,0.5442118754818517,0.5806033190374695,0.022807425230713222,0.019704859434208098,0.0,0.2671051012394327,0.9796371300068287,0.8630902596881032,0.24609375,0.4353695003854814,0.3483619914224817,-0.022807425230713222,-0.013793401603945668,0.0,0.10684204049577309,0.5877822780040972,0.3020815908908361,1.9899303243640105,Strong market fit; High commercial activity; High category diversity
88be0e3441fffff,655,655,16,97,216,680,1.0,0.024390243902439025,0.14786585365853658,655,0.02078375966686496,,0,1,0,0.6931471805599453,0.07834324766625216,118021570,Randwick - South,0.8615920340739035,10,12735,Randwick,13325,0.30492930836836074,0.6950706916316393,6.486160788944089,6.523562306149512,0.024097551579060503,0.02057072406457615,0.22179878048780488,0.6497541501243308,0.6761016765266268,0.047173732988186196,0.040269561876950015,0.0,0.07834324766625216,0.8812313090164128,0.894667055627745,0.26615853658536587,0.5198033200994646,0.40566100591597604,-0.047173732988186196,-0.028188693313865008,0.0,0.031337299066500866,0.5287387854098476,0.3131334694697107,1.9894699902448143,Strong market fit; High commercial activity; High category diversity
88be0e3419fffff,1013,1013,22,92,466,1044,1.0,0.021696252465483234,0.09072978303747535,1013,0.01972775618656365,,0,0,1,0.4054651081081644,0.0,117031330,Erskineville - Alexandria,0.9044779555657879,10,19126,Alexandria,10030,0.2260576720690381,0.7739423279309618,6.921658184151129,6.951772164398911,0.021464238668299895,0.019535685971066842,0.13609467455621302,0.6986002704742947,0.7204813251726948,0.04201871963676722,0.03824335558393239,0.0,0.0,0.9250947794758283,0.9961874555957146,0.16331360946745563,0.5588802163794359,0.4322887951036169,-0.04201871963676722,-0.02677034890875267,0.0,0.0,0.555056867685497,0.3486656094585001,1.9894160295489856,High commercial activity; Strong market fit; High category diversity
88be08c965fffff,1353,1353,21,143,602,1411,1.0,0.0155096011816839,0.10561299852289513,1353,0.013871585694992026,,2,1,0,1.791759469228055,0.37752370714636113,120031678,Burwood (NSW),0.6541844134914239,7,15942,Burwood (NSW),10716,0.4269179004037685,0.5730820995962316,7.21081845347222,7.252762418053187,0.015390556628451365,0.013776255822863705,0.1584194977843427,0.7310329726468786,0.7516759402562357,0.03012878742257805,0.026968607645991172,0.0,0.37752370714636113,0.6690960039560129,0.7376482433393224,0.19010339734121123,0.5848263781175029,0.45100556415374143,-0.03012878742257805,-0.01887802535219382,0.0,0.15100948285854446,0.4014576023736077,0.25817688516876286,1.9875724972385989,High commercial activity; High category diversity; Strong market fit
